Iteration,Model,ModNames,Sample,Score,Classification,TrueClass,Direction
2,239,model_239,GSM505382,0.0444750476736143,1,1,0
2,239,model_239,GSM505384,0.973558715377179,0,1,0
2,239,model_239,GSM505410,0.999999999080196,0,0,0
2,239,model_239,GSM505415,0.986262845961178,0,0,0
2,239,model_239,GSM505419,0.999995633791652,0,1,0
2,239,model_239,GSM505420,0.999999986922932,0,1,0
2,239,model_239,GSM505431,2.89147051578539e-05,1,1,0
2,239,model_239,GSM505433,1.0342343199098e-07,1,1,0
2,239,model_239,GSM505448,7.28614637084982e-13,1,1,0
2,239,model_239,GSM505460,0.000279710177740914,1,0,0
2,239,model_239,GSM505468,0.999999999865031,0,1,0
2,239,model_239,GSM505469,2.69951650936709e-05,1,1,0
2,239,model_239,GSM505476,0.708877478981025,0,1,0
2,239,model_239,GSM505484,0.000184759404639074,1,0,0
2,239,model_239,GSM505488,3.58171847861853e-12,1,0,0
2,240,model_240,GSM505337,0.306,1,0,0
2,240,model_240,GSM505339,0.34,1,1,0
2,240,model_240,GSM505346,0.378,1,0,0
2,240,model_240,GSM505356,0.17,1,0,0
2,240,model_240,GSM505357,0.624,0,0,0
2,240,model_240,GSM505359,0.18,1,1,0
2,240,model_240,GSM505361,0.386,1,0,0
2,240,model_240,GSM505365,0.5,1,0,0
2,240,model_240,GSM505369,0.422,1,1,0
2,240,model_240,GSM505382,0.488,1,1,0
2,240,model_240,GSM505384,0.344,1,1,0
2,240,model_240,GSM505410,0.482,1,0,0
2,240,model_240,GSM505415,0.372,1,0,0
2,240,model_240,GSM505419,0.562,0,1,0
2,240,model_240,GSM505420,0.614,0,1,0
2,240,model_240,GSM505431,0.404,1,1,0
2,240,model_240,GSM505433,0.318,1,1,0
2,240,model_240,GSM505448,0.252,1,1,0
2,240,model_240,GSM505460,0.224,1,0,0
2,240,model_240,GSM505468,0.446,1,1,0
2,240,model_240,GSM505469,0.516,0,1,0
2,240,model_240,GSM505476,0.252,1,1,0
2,240,model_240,GSM505484,0.402,1,0,0
2,240,model_240,GSM505488,0.302,1,0,0
2,241,model_241,GSM505337,4.87626957283479e-19,1,0,0
2,241,model_241,GSM505339,0.000213826494812782,1,1,0
2,241,model_241,GSM505346,0.999999999987077,0,0,0
2,241,model_241,GSM505356,4.57124082375103e-33,1,0,0
2,241,model_241,GSM505357,1,0,0,0
2,241,model_241,GSM505359,2.17015026990589e-18,1,1,0
2,241,model_241,GSM505361,0.999999898154418,0,0,0
2,241,model_241,GSM505365,0.999999999487547,0,0,0
2,241,model_241,GSM505369,0.999999998252691,0,1,0
2,241,model_241,GSM505382,0.977834091964104,0,1,0
2,241,model_241,GSM505384,0.999999753061827,0,1,0
2,241,model_241,GSM505410,0.99999976659224,0,0,0
2,241,model_241,GSM505415,2.75070673837621e-05,1,0,0
2,241,model_241,GSM505419,0.999999999621484,0,1,0
2,241,model_241,GSM505420,1,0,1,0
2,241,model_241,GSM505431,0.999999999999953,0,1,0
2,241,model_241,GSM505433,2.39551805659639e-10,1,1,0
2,241,model_241,GSM505448,1.05029416396626e-14,1,1,0
2,241,model_241,GSM505460,2.06858840278311e-28,1,0,0
2,241,model_241,GSM505468,0.989194103900048,0,1,0
2,241,model_241,GSM505469,0.999982098919513,0,1,0
2,241,model_241,GSM505476,7.76992703850173e-11,1,1,0
2,241,model_241,GSM505484,0.999999965489042,0,0,0
2,241,model_241,GSM505488,9.50291009790089e-11,1,0,0
2,242,model_242,GSM505337,0.4,1,0,0
2,242,model_242,GSM505339,0.4,1,1,0
2,242,model_242,GSM505346,0.2,1,0,0
2,242,model_242,GSM505356,0,1,0,0
2,242,model_242,GSM505357,0.8,0,0,0
2,242,model_242,GSM505359,0,1,1,0
2,242,model_242,GSM505361,0.4,1,0,0
2,242,model_242,GSM505365,0.4,1,0,0
2,242,model_242,GSM505369,0.2,1,1,0
2,242,model_242,GSM505382,0,1,1,0
2,242,model_242,GSM505384,0.2,1,1,0
2,242,model_242,GSM505410,0.6,0,0,0
2,242,model_242,GSM505415,0.2,1,0,0
2,242,model_242,GSM505419,0.4,1,1,0
2,242,model_242,GSM505420,0.4,1,1,0
2,242,model_242,GSM505431,0.6,0,1,0
2,242,model_242,GSM505433,0,1,1,0
2,242,model_242,GSM505448,0.2,1,1,0
2,242,model_242,GSM505460,0,1,0,0
2,242,model_242,GSM505468,0.2,1,1,0
2,242,model_242,GSM505469,0,1,1,0
2,242,model_242,GSM505476,0.4,1,1,0
2,242,model_242,GSM505484,0.4,1,0,0
2,242,model_242,GSM505488,0,1,0,0
2,243,model_243,GSM505337,0.0621632172828421,1,0,0
2,243,model_243,GSM505339,0.385813705804911,1,1,0
2,243,model_243,GSM505346,0.414961055031291,1,0,0
2,243,model_243,GSM505356,0.0102090952356771,1,0,0
2,243,model_243,GSM505357,0.98848643209569,0,0,0
2,243,model_243,GSM505359,0.00436868717308114,1,1,0
2,243,model_243,GSM505361,0.0759206187580415,1,0,0
2,243,model_243,GSM505365,0.999135328694868,0,0,0
2,243,model_243,GSM505369,0.985743479659706,0,1,0
2,243,model_243,GSM505382,0.234070928897734,1,1,0
2,243,model_243,GSM505384,0.391763110960251,1,1,0
2,243,model_243,GSM505410,0.909571110467261,0,0,0
2,243,model_243,GSM505415,0.638301901525904,0,0,0
2,243,model_243,GSM505419,0.903637027954425,0,1,0
2,243,model_243,GSM505420,0.943897085432807,0,1,0
2,243,model_243,GSM505431,0.365136625764867,1,1,0
2,243,model_243,GSM505433,0.121536134660099,1,1,0
2,243,model_243,GSM505448,0.020769522697506,1,1,0
2,243,model_243,GSM505460,0.00985109429045572,1,0,0
2,243,model_243,GSM505468,0.618421205320517,0,1,0
2,243,model_243,GSM505469,0.557436716224962,0,1,0
2,243,model_243,GSM505476,0.0156268914840085,1,1,0
2,243,model_243,GSM505484,0.134157341771117,1,0,0
2,243,model_243,GSM505488,0.00337817604392321,1,0,0
2,244,model_244,GSM505337,26.6701946536799,1,0,1
2,244,model_244,GSM505339,-0.633328865511018,0,1,1
2,244,model_244,GSM505346,-5.66130793180641,0,0,1
2,244,model_244,GSM505356,35.8725748535891,1,0,1
2,244,model_244,GSM505357,-26.0060016821425,0,0,1
2,244,model_244,GSM505359,23.8304201650898,1,1,1
2,244,model_244,GSM505361,-7.9945562982418,0,0,1
2,244,model_244,GSM505365,-5.72049621573469,0,0,1
2,244,model_244,GSM505369,-10.9230772248504,0,1,1
2,244,model_244,GSM505382,2.74617685521065,1,1,1
2,244,model_244,GSM505384,-0.731002195842496,0,1,1
2,244,model_244,GSM505410,-11.188053439773,0,0,1
2,244,model_244,GSM505415,10.9461174605328,1,0,1
2,244,model_244,GSM505419,-13.7976033442631,0,1,1
2,244,model_244,GSM505420,-25.6711724168805,0,1,1
2,244,model_244,GSM505431,-17.8303099721897,0,1,1
2,244,model_244,GSM505433,17.4777157967139,1,1,1
2,244,model_244,GSM505448,12.657323866606,1,1,1
2,244,model_244,GSM505460,24.3465049796531,1,0,1
2,244,model_244,GSM505468,7.22216235500025,1,1,1
2,244,model_244,GSM505469,-7.2804641437936,0,1,1
2,244,model_244,GSM505476,12.5531525530786,1,1,1
2,244,model_244,GSM505484,-10.6500760971151,0,0,1
2,244,model_244,GSM505488,10.3317695022257,1,0,1
2,245,model_245,GSM505337,0.0617888546426534,1,0,0
2,245,model_245,GSM505339,0.333591222481498,1,1,0
2,245,model_245,GSM505346,0.264838330386587,1,0,0
2,245,model_245,GSM505356,0.0204479489717468,1,0,0
2,245,model_245,GSM505357,0.912503138478013,0,0,0
2,245,model_245,GSM505359,0.0305109278178904,1,1,0
2,245,model_245,GSM505361,0.183931143948242,1,0,0
2,245,model_245,GSM505365,0.970560193002559,0,0,0
2,245,model_245,GSM505369,0.861016760622263,0,1,0
2,245,model_245,GSM505382,0.260755498696104,1,1,0
2,245,model_245,GSM505384,0.29839123419479,1,1,0
2,245,model_245,GSM505410,0.784970609621276,0,0,0
2,245,model_245,GSM505415,0.502557954910374,0,0,0
2,245,model_245,GSM505419,0.799560271023532,0,1,0
2,245,model_245,GSM505420,0.667904641468337,0,1,0
2,245,model_245,GSM505431,0.381258456402534,1,1,0
2,245,model_245,GSM505433,0.127717775463157,1,1,0
2,245,model_245,GSM505448,0.0515140920867826,1,1,0
2,245,model_245,GSM505460,0.0251769558920187,1,0,0
2,245,model_245,GSM505468,0.42720161251601,1,1,0
2,245,model_245,GSM505469,0.335302125983104,1,1,0
2,245,model_245,GSM505476,0.0901695790886887,1,1,0
2,245,model_245,GSM505484,0.108499541574515,1,0,0
2,245,model_245,GSM505488,0.00714368045289271,1,0,0
2,246,model_246,GSM505337,0.00397386447231608,1,0,0
2,246,model_246,GSM505339,0.0687580456392129,1,1,0
2,246,model_246,GSM505346,0.0119561261269306,1,0,0
2,246,model_246,GSM505356,0.00801633360696966,1,0,0
2,246,model_246,GSM505357,0.855325150366403,0,0,0
2,246,model_246,GSM505359,0.0698256045441916,1,1,0
2,246,model_246,GSM505361,0.150710192116093,1,0,0
2,246,model_246,GSM505365,0.328454157183914,1,0,0
2,246,model_246,GSM505369,0.853253575014814,0,1,0
2,246,model_246,GSM505382,0.242622393574444,1,1,0
2,246,model_246,GSM505384,0.304358108607231,1,1,0
2,246,model_246,GSM505410,0.341600691714351,1,0,0
2,246,model_246,GSM505415,0.601579959534124,0,0,0
2,246,model_246,GSM505419,0.899270402578719,0,1,0
2,246,model_246,GSM505420,0.909136814543819,0,1,0
2,246,model_246,GSM505431,0.0327252998089777,1,1,0
2,246,model_246,GSM505433,0.135845120750969,1,1,0
2,246,model_246,GSM505448,0.0335669586751956,1,1,0
2,246,model_246,GSM505460,0.19120766149577,1,0,0
2,246,model_246,GSM505468,0.0783004953768288,1,1,0
2,246,model_246,GSM505469,0.877916177475629,0,1,0
2,246,model_246,GSM505476,0.025848433879456,1,1,0
2,246,model_246,GSM505484,0.0175031535235028,1,0,0
2,246,model_246,GSM505488,0.00715704409833476,1,0,0
2,247,model_247,GSM505337,0.298,1,0,0
2,247,model_247,GSM505339,0.37,1,1,0
2,247,model_247,GSM505346,0.394,1,0,0
2,247,model_247,GSM505356,0.178,1,0,0
2,247,model_247,GSM505357,0.502,0,0,0
2,247,model_247,GSM505359,0.202,1,1,0
2,247,model_247,GSM505361,0.368,1,0,0
2,247,model_247,GSM505365,0.454,1,0,0
2,247,model_247,GSM505369,0.376,1,1,0
2,247,model_247,GSM505382,0.418,1,1,0
2,247,model_247,GSM505384,0.418,1,1,0
2,247,model_247,GSM505410,0.48,1,0,0
2,247,model_247,GSM505415,0.408,1,0,0
2,247,model_247,GSM505419,0.56,0,1,0
2,247,model_247,GSM505420,0.5,0,1,0
2,247,model_247,GSM505431,0.412,1,1,0
2,247,model_247,GSM505433,0.306,1,1,0
2,247,model_247,GSM505448,0.3,1,1,0
2,247,model_247,GSM505460,0.286,1,0,0
2,247,model_247,GSM505468,0.422,1,1,0
2,247,model_247,GSM505469,0.41,1,1,0
2,247,model_247,GSM505476,0.35,1,1,0
2,247,model_247,GSM505484,0.398,1,0,0
2,247,model_247,GSM505488,0.294,1,0,0
2,249,model_249,GSM505337,0.25,1,0,0
2,249,model_249,GSM505339,0.375,1,1,0
2,249,model_249,GSM505346,0.25,1,0,0
2,249,model_249,GSM505356,0.25,1,0,0
2,249,model_249,GSM505357,0.5,1,0,0
2,249,model_249,GSM505359,0,1,1,0
2,249,model_249,GSM505361,0.375,1,0,0
2,249,model_249,GSM505365,0.375,1,0,0
2,249,model_249,GSM505369,0.125,1,1,0
2,249,model_249,GSM505382,0.375,1,1,0
2,249,model_249,GSM505384,0.25,1,1,0
2,249,model_249,GSM505410,0.25,1,0,0
2,249,model_249,GSM505415,0.125,1,0,0
2,249,model_249,GSM505419,0.5,0,1,0
2,249,model_249,GSM505420,0.5,0,1,0
2,249,model_249,GSM505431,0.5,1,1,0
2,249,model_249,GSM505433,0.125,1,1,0
2,249,model_249,GSM505448,0.125,1,1,0
2,249,model_249,GSM505460,0.25,1,0,0
2,249,model_249,GSM505468,0.25,1,1,0
2,249,model_249,GSM505469,0.25,1,1,0
2,249,model_249,GSM505476,0.375,1,1,0
2,249,model_249,GSM505484,0.375,1,0,0
2,249,model_249,GSM505488,0.125,1,0,0
2,250,model_250,GSM505337,0.0712738423873263,1,0,0
2,250,model_250,GSM505339,0.498844849194427,1,1,0
2,250,model_250,GSM505346,0.212212011494943,1,0,0
2,250,model_250,GSM505356,0.00555919872252852,1,0,0
2,250,model_250,GSM505357,0.867888896408314,0,0,0
2,250,model_250,GSM505359,0.00604687494684153,1,1,0
2,250,model_250,GSM505361,0.0704677731222785,1,0,0
2,250,model_250,GSM505365,0.975704906949778,0,0,0
2,250,model_250,GSM505369,0.905420484845007,0,1,0
2,250,model_250,GSM505382,0.433391311798656,1,1,0
2,250,model_250,GSM505384,0.341419862978978,1,1,0
2,250,model_250,GSM505410,0.637538598116535,0,0,0
2,250,model_250,GSM505415,0.603122692519412,0,0,0
2,250,model_250,GSM505419,0.969715483592083,0,1,0
2,250,model_250,GSM505420,0.784914419182721,0,1,0
2,250,model_250,GSM505431,0.0962465566029423,1,1,0
2,250,model_250,GSM505433,0.255476048300016,1,1,0
2,250,model_250,GSM505448,0.0434350202480098,1,1,0
2,250,model_250,GSM505460,0.219176665152535,1,0,0
2,250,model_250,GSM505468,0.28238422463518,1,1,0
2,250,model_250,GSM505469,0.249759646942075,1,1,0
2,250,model_250,GSM505476,0.023732120370775,1,1,0
2,250,model_250,GSM505484,0.156209088571767,1,0,0
2,250,model_250,GSM505488,0.0242356579594428,1,0,0
2,251,model_251,GSM505337,59.7340985584523,1,0,1
2,251,model_251,GSM505339,0.960289549846323,1,1,1
2,251,model_251,GSM505346,-15.87765068674,0,0,1
2,251,model_251,GSM505356,80.9212054719415,1,0,1
2,251,model_251,GSM505357,-39.7586058310175,0,0,1
2,251,model_251,GSM505359,41.4409904588475,1,1,1
2,251,model_251,GSM505361,-21.2858853680573,0,0,1
2,251,model_251,GSM505365,0.122401758748609,1,0,1
2,251,model_251,GSM505369,-7.33188997655419,0,1,1
2,251,model_251,GSM505382,1.97993562836209,1,1,1
2,251,model_251,GSM505384,-5.42376506940923,0,1,1
2,251,model_251,GSM505410,-18.0816901326311,0,0,1
2,251,model_251,GSM505415,18.281025147263,1,0,1
2,251,model_251,GSM505419,-24.3688351500609,0,1,1
2,251,model_251,GSM505420,-56.081314061789,0,1,1
2,251,model_251,GSM505431,-18.5700979637705,0,1,1
2,251,model_251,GSM505433,30.6023304172236,1,1,1
2,251,model_251,GSM505448,13.0556683727749,1,1,1
2,251,model_251,GSM505460,37.775855172309,1,0,1
2,251,model_251,GSM505468,16.3891020892857,1,1,1
2,251,model_251,GSM505469,-9.70595164966251,0,1,1
2,251,model_251,GSM505476,30.0926214199643,1,1,1
2,251,model_251,GSM505484,-19.8492295146462,0,0,1
2,251,model_251,GSM505488,14.374050135607,1,0,1
2,252,model_252,GSM505337,0.0617281825186445,1,0,0
2,252,model_252,GSM505339,0.390923793097019,1,1,0
2,252,model_252,GSM505346,0.268623304979933,1,0,0
2,252,model_252,GSM505356,0.00913050460513565,1,0,0
2,252,model_252,GSM505357,0.817416528358752,0,0,0
2,252,model_252,GSM505359,0.0210400626619817,1,1,0
2,252,model_252,GSM505361,0.0998631184918105,1,0,0
2,252,model_252,GSM505365,0.923655294195396,0,0,0
2,252,model_252,GSM505369,0.814902079054685,0,1,0
2,252,model_252,GSM505382,0.212690373188577,1,1,0
2,252,model_252,GSM505384,0.131626213073992,1,1,0
2,252,model_252,GSM505410,0.520349976448524,0,0,0
2,252,model_252,GSM505415,0.513113565749136,0,0,0
2,252,model_252,GSM505419,0.897701004527847,0,1,0
2,252,model_252,GSM505420,0.479815250181547,1,1,0
2,252,model_252,GSM505431,0.132924879921841,1,1,0
2,252,model_252,GSM505433,0.228311583623026,1,1,0
2,252,model_252,GSM505448,0.0494046041039475,1,1,0
2,252,model_252,GSM505460,0.179045705483135,1,0,0
2,252,model_252,GSM505468,0.190524659645375,1,1,0
2,252,model_252,GSM505469,0.233448891069474,1,1,0
2,252,model_252,GSM505476,0.0801326408812947,1,1,0
2,252,model_252,GSM505484,0.113588916536958,1,0,0
2,252,model_252,GSM505488,0.0241295470145012,1,0,0
2,253,model_253,GSM505337,0.149395672523544,1,0,0
2,253,model_253,GSM505339,0.655348348721487,0,1,0
2,253,model_253,GSM505346,0.104583665419499,1,0,0
2,253,model_253,GSM505356,0.19617287787593,1,0,0
2,253,model_253,GSM505357,0.707581690526815,0,0,0
2,253,model_253,GSM505359,0.200398869974785,1,1,0
2,253,model_253,GSM505361,0.130210654162474,1,0,0
2,253,model_253,GSM505365,0.27192364126026,1,0,0
2,253,model_253,GSM505369,0.163197731698759,1,1,0
2,253,model_253,GSM505382,0.36171443423977,1,1,0
2,253,model_253,GSM505384,0.223162517364828,1,1,0
2,253,model_253,GSM505410,0.225519026565567,1,0,0
2,253,model_253,GSM505415,0.542833909157954,0,0,0
2,253,model_253,GSM505419,0.5639707189991,0,1,0
2,253,model_253,GSM505420,0.276936745262553,1,1,0
2,253,model_253,GSM505431,0.55102898571351,0,1,0
2,253,model_253,GSM505433,0.657997564874452,0,1,0
2,253,model_253,GSM505448,0.453751406815665,1,1,0
2,253,model_253,GSM505460,0.463413358133878,1,0,0
2,253,model_253,GSM505468,0.157114706881794,1,1,0
2,253,model_253,GSM505469,0.304275132718445,1,1,0
2,253,model_253,GSM505476,0.554181186880913,0,1,0
2,253,model_253,GSM505484,0.448232189487391,1,0,0
2,253,model_253,GSM505488,0.138452264392413,1,0,0
2,254,model_254,GSM505337,0.07,1,0,0
2,254,model_254,GSM505339,0.628,0,1,0
2,254,model_254,GSM505346,0.022,1,0,0
2,254,model_254,GSM505356,0.314,1,0,0
2,254,model_254,GSM505357,0.768,0,0,0
2,254,model_254,GSM505359,0.526,0,1,0
2,254,model_254,GSM505361,0.084,1,0,0
2,254,model_254,GSM505365,0.368,1,0,0
2,254,model_254,GSM505369,0.356,1,1,0
2,254,model_254,GSM505382,0.446,1,1,0
2,254,model_254,GSM505384,0.168,1,1,0
2,254,model_254,GSM505410,0.342,1,0,0
2,254,model_254,GSM505415,0.496,1,0,0
2,254,model_254,GSM505419,0.274,1,1,0
2,254,model_254,GSM505420,0.448,1,1,0
2,254,model_254,GSM505431,0.554,0,1,0
2,254,model_254,GSM505433,0.644,0,1,0
2,254,model_254,GSM505448,0.716,0,1,0
2,254,model_254,GSM505460,0.594,0,0,0
2,254,model_254,GSM505468,0.314,1,1,0
2,254,model_254,GSM505469,0.37,1,1,0
2,254,model_254,GSM505476,0.698,0,1,0
2,254,model_254,GSM505484,0.424,1,0,0
2,254,model_254,GSM505488,0.234,1,0,0
2,255,model_255,GSM505337,0.0935757218215905,1,0,0
2,255,model_255,GSM505339,0.717320659349519,0,1,0
2,255,model_255,GSM505346,0.0619203129135157,1,0,0
2,255,model_255,GSM505356,0.133227631525085,1,0,0
2,255,model_255,GSM505357,0.8475422165541,0,0,0
2,255,model_255,GSM505359,0.125103198528056,1,1,0
2,255,model_255,GSM505361,0.0908000644459473,1,0,0
2,255,model_255,GSM505365,0.229267607375874,1,0,0
2,255,model_255,GSM505369,0.150395758779574,1,1,0
2,255,model_255,GSM505382,0.617207548576822,0,1,0
2,255,model_255,GSM505384,0.144535606175668,1,1,0
2,255,model_255,GSM505410,0.171190704826359,1,0,0
2,255,model_255,GSM505415,0.584325957723989,0,0,0
2,255,model_255,GSM505419,0.472894036132142,1,1,0
2,255,model_255,GSM505420,0.218997977523426,1,1,0
2,255,model_255,GSM505431,0.591822949218625,0,1,0
2,255,model_255,GSM505433,0.702295641271936,0,1,0
2,255,model_255,GSM505448,0.442078064320027,1,1,0
2,255,model_255,GSM505460,0.3675798204421,1,0,0
2,255,model_255,GSM505468,0.124465746461615,1,1,0
2,255,model_255,GSM505469,0.302262197753773,1,1,0
2,255,model_255,GSM505476,0.833148838807243,0,1,0
2,255,model_255,GSM505484,0.673575350045538,0,0,0
2,255,model_255,GSM505488,0.215792522116982,1,0,0
2,256,model_256,GSM505337,0,1,0,0
2,256,model_256,GSM505339,0.8,0,1,0
2,256,model_256,GSM505346,0,1,0,0
2,256,model_256,GSM505356,0.2,1,0,0
2,256,model_256,GSM505357,1,0,0,0
2,256,model_256,GSM505359,0.4,1,1,0
2,256,model_256,GSM505361,0.2,1,0,0
2,256,model_256,GSM505365,0,1,0,0
2,256,model_256,GSM505369,0,1,1,0
2,256,model_256,GSM505382,0.6,0,1,0
2,256,model_256,GSM505384,0.2,1,1,0
2,256,model_256,GSM505410,0.4,1,0,0
2,256,model_256,GSM505415,0.2,1,0,0
2,256,model_256,GSM505419,0.8,0,1,0
2,256,model_256,GSM505420,0.2,1,1,0
2,256,model_256,GSM505431,0.2,1,1,0
2,256,model_256,GSM505433,0.8,0,1,0
2,256,model_256,GSM505448,0.8,0,1,0
2,256,model_256,GSM505460,0.8,0,0,0
2,256,model_256,GSM505468,0.2,1,1,0
2,256,model_256,GSM505469,0.4,1,1,0
2,256,model_256,GSM505476,0.8,0,1,0
2,256,model_256,GSM505484,0.8,0,0,0
2,256,model_256,GSM505488,0,1,0,0
2,257,model_257,GSM505337,0.219531742448183,1,0,0
2,257,model_257,GSM505339,0.666980020844514,0,1,0
2,257,model_257,GSM505346,0.218347881111916,1,0,0
2,257,model_257,GSM505356,0.294442554281865,1,0,0
2,257,model_257,GSM505357,0.709550891188714,0,0,0
2,257,model_257,GSM505359,0.323761086515137,1,1,0
2,257,model_257,GSM505361,0.259367103377604,1,0,0
2,257,model_257,GSM505365,0.362115476738353,1,0,0
2,257,model_257,GSM505369,0.326490225774649,1,1,0
2,257,model_257,GSM505382,0.4630792313006,1,1,0
2,257,model_257,GSM505384,0.268489715681813,1,1,0
2,257,model_257,GSM505410,0.332192895529066,1,0,0
2,257,model_257,GSM505415,0.499127086279411,1,0,0
2,257,model_257,GSM505419,0.476860036840181,1,1,0
2,257,model_257,GSM505420,0.37904738287121,1,1,0
2,257,model_257,GSM505431,0.511835679171113,0,1,0
2,257,model_257,GSM505433,0.662603192712088,0,1,0
2,257,model_257,GSM505448,0.473524995938366,1,1,0
2,257,model_257,GSM505460,0.439634075593997,1,0,0
2,257,model_257,GSM505468,0.227611822803136,1,1,0
2,257,model_257,GSM505469,0.327655107826922,1,1,0
2,257,model_257,GSM505476,0.643858257163263,0,1,0
2,257,model_257,GSM505484,0.584491352811311,0,0,0
2,257,model_257,GSM505488,0.319594755690035,1,0,0
2,258,model_258,GSM505337,1.10722500992158,1,0,1
2,258,model_258,GSM505339,-1.07574182505765,0,1,1
2,258,model_258,GSM505346,1.59064190722009,1,0,1
2,258,model_258,GSM505356,0.890233228330822,1,0,1
2,258,model_258,GSM505357,-1.28451831433901,0,0,1
2,258,model_258,GSM505359,0.809146605029788,1,1,1
2,258,model_258,GSM505361,1.33623126720955,1,0,1
2,258,model_258,GSM505365,0.631545486774146,1,0,1
2,258,model_258,GSM505369,1.32415667136336,1,1,1
2,258,model_258,GSM505382,-0.0283740287181815,0,1,1
2,258,model_258,GSM505384,0.947596578205847,1,1,1
2,258,model_258,GSM505410,0.820694375721562,1,0,1
2,258,model_258,GSM505415,-0.748160830206427,0,0,1
2,258,model_258,GSM505419,-0.741226195918226,0,1,1
2,258,model_258,GSM505420,0.163040366944975,1,1,1
2,258,model_258,GSM505431,-1.00260270108873,0,1,1
2,258,model_258,GSM505433,-1.18249910313982,0,1,1
2,258,model_258,GSM505448,-0.438827675216984,0,1,1
2,258,model_258,GSM505460,-0.398905139522673,0,0,1
2,258,model_258,GSM505468,1.00436203082833,1,1,1
2,258,model_258,GSM505469,0.119550333648974,1,1,1
2,258,model_258,GSM505476,-0.231965591876009,0,1,1
2,258,model_258,GSM505484,-0.660028463952568,0,0,1
2,258,model_258,GSM505488,1.12551218589411,1,0,1
2,259,model_259,GSM505337,0.213075995761407,1,0,0
2,259,model_259,GSM505339,0.570028397180079,0,1,0
2,259,model_259,GSM505346,0.171292899483798,1,0,0
2,259,model_259,GSM505356,0.252243445238102,1,0,0
2,259,model_259,GSM505357,0.601843505230529,0,0,0
2,259,model_259,GSM505359,0.255329887853067,1,1,0
2,259,model_259,GSM505361,0.199729738236692,1,0,0
2,259,model_259,GSM505365,0.307103520250152,1,0,0
2,259,model_259,GSM505369,0.221913408240881,1,1,0
2,259,model_259,GSM505382,0.379505251754651,1,1,0
2,259,model_259,GSM505384,0.265702433899885,1,1,0
2,259,model_259,GSM505410,0.270142601775999,1,0,0
2,259,model_259,GSM505415,0.496600871302996,1,0,0
2,259,model_259,GSM505419,0.502043613332351,0,1,0
2,259,model_259,GSM505420,0.315182596454919,1,1,0
2,259,model_259,GSM505431,0.50451190388303,0,1,0
2,259,model_259,GSM505433,0.568778539082716,0,1,0
2,259,model_259,GSM505448,0.437932549605458,1,1,0
2,259,model_259,GSM505460,0.432403130548992,1,0,0
2,259,model_259,GSM505468,0.222074275003645,1,1,0
2,259,model_259,GSM505469,0.335607745788438,1,1,0
2,259,model_259,GSM505476,0.485835032672988,1,1,0
2,259,model_259,GSM505484,0.435904376751951,1,0,0
2,259,model_259,GSM505488,0.203474565826224,1,0,0
2,260,model_260,GSM505337,0.911868150925832,0,0,0
2,260,model_260,GSM505339,0.834956075912748,0,1,0
2,260,model_260,GSM505346,0.0148148269979369,1,0,0
2,260,model_260,GSM505356,0.0166253858797871,1,0,0
2,260,model_260,GSM505357,0.471511303198135,1,0,0
2,260,model_260,GSM505359,0.0614604535294999,1,1,0
2,260,model_260,GSM505361,0.00850754672883379,1,0,0
2,260,model_260,GSM505365,0.994629158156427,0,0,0
2,260,model_260,GSM505369,0.0716932868056032,1,1,0
2,260,model_260,GSM505382,0.0025482917590157,1,1,0
2,260,model_260,GSM505384,0.0167057404876426,1,1,0
2,260,model_260,GSM505410,0.617933181255755,0,0,0
2,260,model_260,GSM505415,0.627742410866798,0,0,0
2,260,model_260,GSM505419,0.995828889795794,0,1,0
2,260,model_260,GSM505420,0.824911235691058,0,1,0
2,260,model_260,GSM505431,0.833840593263422,0,1,0
2,260,model_260,GSM505433,0.404812137888343,1,1,0
2,260,model_260,GSM505448,0.845794337745113,0,1,0
2,260,model_260,GSM505460,3.75417745264858e-06,1,0,0
2,260,model_260,GSM505468,0.865940965786618,0,1,0
2,260,model_260,GSM505469,0.352889151943935,1,1,0
2,260,model_260,GSM505476,0.349038887460686,1,1,0
2,260,model_260,GSM505484,0.0110232407783807,1,0,0
2,260,model_260,GSM505488,0.00182281532090011,1,0,0
2,261,model_261,GSM505337,0.492,1,0,0
2,261,model_261,GSM505339,0.472,1,1,0
2,261,model_261,GSM505346,0.364,1,0,0
2,261,model_261,GSM505356,0.102,1,0,0
2,261,model_261,GSM505357,0.602,0,0,0
2,261,model_261,GSM505359,0.204,1,1,0
2,261,model_261,GSM505361,0.198,1,0,0
2,261,model_261,GSM505365,0.572,0,0,0
2,261,model_261,GSM505369,0.3,1,1,0
2,261,model_261,GSM505382,0.288,1,1,0
2,261,model_261,GSM505384,0.298,1,1,0
2,261,model_261,GSM505410,0.568,0,0,0
2,261,model_261,GSM505415,0.44,1,0,0
2,261,model_261,GSM505419,0.68,0,1,0
2,261,model_261,GSM505420,0.474,1,1,0
2,261,model_261,GSM505431,0.482,1,1,0
2,261,model_261,GSM505433,0.492,1,1,0
2,261,model_261,GSM505448,0.414,1,1,0
2,261,model_261,GSM505460,0.15,1,0,0
2,261,model_261,GSM505468,0.416,1,1,0
2,261,model_261,GSM505469,0.528,0,1,0
2,261,model_261,GSM505476,0.386,1,1,0
2,261,model_261,GSM505484,0.198,1,0,0
2,261,model_261,GSM505488,0.166,1,0,0
